date,AAPL,MSFT,NVDA,AMZN,TSLA,GOOGL,META,JPM,SPY
2026-01-13,261.04998779296875,470.6700134277344,185.80999755859375,242.60000610351562,447.20001220703125,335.9700012207031,631.0900268554688,310.8999938964844,693.77001953125
2026-01-14,259.9599914550781,459.3800048828125,183.13999938964844,236.64999389648438,439.20001220703125,335.8399963378906,615.52001953125,307.8699951171875,690.3599853515625
2026-01-15,258.2099914550781,456.6600036621094,187.0500030517578,238.17999267578125,438.57000732421875,332.7799987792969,620.7999877929688,309.260009765625,692.239990234375
2026-01-16,255.52999877929688,459.8599853515625,186.22999572753906,239.1199951171875,437.5,330.0,620.25,312.4700012207031,691.6599731445312
2026-01-20,246.6999969482422,454.5199890136719,178.07000732421875,231.0,419.25,322.0,604.1199951171875,302.739990234375,677.5800170898438
2026-01-21,247.64999389648438,444.1099853515625,183.32000732421875,231.30999755859375,431.44000244140625,328.3800048828125,612.9600219726562,302.0400085449219,685.4000244140625
2026-01-22,248.35000610351562,451.1400146484375,184.83999633789062,234.33999633789062,449.3599853515625,330.5400085449219,647.6300048828125,303.6300048828125,688.97998046875
2026-01-23,248.0399932861328,465.95001220703125,187.6699981689453,239.16000366210938,449.05999755859375,327.92999267578125,658.760009765625,297.7200012207031,689.22998046875
2026-01-26,255.41000366210938,470.2799987792969,186.47000122070312,238.4199981689453,435.20001220703125,333.260009765625,672.3599853515625,301.0400085449219,692.72998046875
2026-01-27,258.2699890136719,480.5799865722656,188.52000427246094,244.67999267578125,430.8999938964844,334.54998779296875,672.969970703125,300.30999755859375,695.489990234375
2026-01-28,256.44000244140625,481.6300048828125,191.52000427246094,243.00999450683594,431.4599914550781,336.010009765625,668.72998046875,300.7699890136719,695.4199829101562
2026-01-29,258.2799987792969,433.5,192.50999450683594,241.72999572753906,416.55999755859375,338.25,738.3099975585938,306.4200134277344,694.0399780273438
2026-01-30,259.4800109863281,430.2900085449219,191.1300048828125,239.3000030517578,430.4100036621094,338.0,716.5,305.8900146484375,691.969970703125
2026-02-02,270.010009765625,423.3699951171875,185.61000061035156,242.9600067138672,421.80999755859375,343.69000244140625,706.4099731445312,308.1400146484375,695.4099731445312
2026-02-03,269.4800109863281,411.2099914550781,180.33999633789062,238.6199951171875,421.9599914550781,339.7099914550781,691.7000122070312,314.8500061035156,689.530029296875
2026-02-04,276.489990234375,414.19000244140625,174.19000244140625,232.99000549316406,406.010009765625,333.0400085449219,668.989990234375,317.2699890136719,686.1900024414062
2026-02-05,275.9100036621094,393.6700134277344,171.8800048828125,222.69000244140625,397.2099914550781,331.25,670.2100219726562,310.1600036621094,677.6199951171875
2026-02-06,278.1199951171875,401.1400146484375,185.41000366210938,210.32000732421875,411.1099853515625,322.8599853515625,661.4600219726562,322.3999938964844,690.6199951171875
2026-02-09,274.6199951171875,413.6000061035156,190.0399932861328,208.72000122070312,417.32000732421875,324.32000732421875,677.219970703125,322.1000061035156,693.9500122070312
2026-02-10,273.67999267578125,413.2699890136719,188.5399932861328,206.9600067138672,425.2099914550781,318.5799865722656,670.719970703125,318.2799987792969,692.1199951171875
2026-02-11,275.5,404.3699951171875,190.0500030517578,204.0800018310547,428.2699890136719,310.9599914550781,668.6900024414062,310.82000732421875,691.9600219726562
2026-02-12,261.7300109863281,401.8399963378906,186.94000244140625,199.60000610351562,417.07000732421875,309.0,649.8099975585938,302.6400146484375,681.27001953125
2026-02-13,255.77999877929688,401.32000732421875,182.80999755859375,198.7899932861328,417.44000244140625,305.7200012207031,639.77001953125,302.54998779296875,681.75
2026-02-17,263.8800048828125,396.8599853515625,184.97000122070312,201.14999389648438,410.6300048828125,302.0199890136719,639.2899780273438,307.1300048828125,682.8499755859375
2026-02-18,264.3500061035156,399.6000061035156,187.97999572753906,204.7899932861328,411.32000732421875,303.3299865722656,643.219970703125,308.7799987792969,686.2899780273438
2026-02-19,260.5799865722656,398.4599914550781,187.89999389648438,204.86000061035156,411.7099914550781,302.8500061035156,644.780029296875,308.04998779296875,684.47998046875
2026-02-20,264.5799865722656,397.2300109863281,189.82000732421875,210.11000061035156,411.82000732421875,314.9800109863281,655.6599731445312,310.7900085449219,689.4299926757812
2026-02-23,266.17999267578125,384.4700012207031,191.5500030517578,205.27000427246094,399.8299865722656,311.489990234375,637.25,297.6700134277344,682.3900146484375
2026-02-24,272.1400146484375,389.0,192.85000610351562,208.55999755859375,409.3800048828125,310.8999938964844,639.2999877929688,297.29998779296875,687.3499755859375
2026-02-25,274.2300109863281,400.6000061035156,195.55999755859375,210.63999938964844,417.3999938964844,312.8999938964844,653.6900024414062,303.29998779296875,693.1500244140625
2026-02-26,272.95001220703125,401.7200012207031,184.88999938964844,207.9199981689453,408.5799865722656,307.3800048828125,657.010009765625,306.1300048828125,689.2999877929688
2026-02-27,264.17999267578125,392.739990234375,177.19000244140625,210.0,402.510009765625,311.760009765625,648.1799926757812,300.29998779296875,685.989990234375
2026-03-02,264.7200012207031,398.54998779296875,182.47999572753906,208.38999938964844,403.32000732421875,306.5199890136719,653.5599975585938,297.55999755859375,686.3800048828125
2026-03-03,263.75,403.92999267578125,180.0500030517578,208.72999572753906,392.42999267578125,303.5799865722656,655.0800170898438,300.260009765625,680.3300170898438
2026-03-04,262.5199890136719,405.20001220703125,183.0399932861328,216.82000732421875,405.94000244140625,303.1300048828125,667.72998046875,299.3900146484375,685.1300048828125
2026-03-05,260.2900085449219,410.67999267578125,183.33999633789062,218.94000244140625,405.54998779296875,300.8800048828125,660.5700073242188,293.54998779296875,681.3099975585938
2026-03-06,257.4599914550781,408.9599914550781,177.82000732421875,213.2100067138672,396.7300109863281,298.5199890136719,644.8599853515625,289.4800109863281,672.3800048828125
2026-03-09,259.8800048828125,409.4100036621094,182.64999389648438,213.49000549316406,398.67999267578125,306.3599853515625,647.3900146484375,289.9200134277344,678.27001953125
2026-03-10,260.8299865722656,405.760009765625,184.77000427246094,214.3300018310547,399.239990234375,307.0400085449219,654.0700073242188,288.7300109863281,677.1799926757812
2026-03-11,260.80999755859375,404.8800048828125,186.02999877929688,212.64999389648438,407.82000732421875,308.70001220703125,654.8599853515625,287.5199890136719,676.3300170898438
2026-03-12,255.75999450683594,401.8599853515625,183.13999938964844,209.52999877929688,395.010009765625,303.54998779296875,638.1799926757812,282.8900146484375,666.0599975585938
2026-03-13,250.1199951171875,395.54998779296875,180.25,207.6699981689453,391.20001220703125,302.2799987792969,613.7100219726562,283.44000244140625,662.2899780273438
2026-03-16,252.82000732421875,399.95001220703125,183.22000122070312,211.74000549316406,395.55999755859375,305.55999755859375,627.4500122070312,286.1600036621094,669.030029296875
2026-03-17,254.22999572753906,399.4100036621094,181.92999267578125,215.1999969482422,399.2699890136719,310.9200134277344,622.6599731445312,286.8900146484375,670.7899780273438
2026-03-18,249.94000244140625,391.7900085449219,180.39999389648438,209.8699951171875,392.7799987792969,307.69000244140625,615.6799926757812,287.739990234375,661.4299926757812
2026-03-19,248.9600067138672,389.0199890136719,178.55999755859375,208.75999450683594,380.29998779296875,307.1300048828125,606.7000122070312,287.9700012207031,659.7999877929688
2026-03-20,247.99000549316406,381.8699951171875,172.6999969482422,205.3699951171875,367.9599914550781,301.0,593.6599731445312,286.55999755859375,648.5700073242188
2026-03-23,251.49000549316406,383.0,175.63999938964844,210.13999938964844,380.8500061035156,302.05999755859375,604.0599975585938,289.9100036621094,655.3800048828125
2026-03-24,251.63999938964844,372.739990234375,175.1999969482422,207.24000549316406,383.0299987792969,290.44000244140625,592.9199829101562,292.3999938964844,653.1799926757812
2026-03-25,252.6199951171875,371.0400085449219,178.67999267578125,211.7100067138672,385.95001220703125,290.92999267578125,594.8900146484375,295.4200134277344,656.8200073242188
2026-03-26,252.88999938964844,365.9700012207031,171.24000549316406,207.5399932861328,372.1099853515625,280.9200134277344,547.5399780273438,291.6600036621094,645.0900268554688
2026-03-27,248.8000030517578,356.7699890136719,167.52000427246094,199.33999633789062,361.8299865722656,274.3399963378906,525.719970703125,282.8399963378906,634.0900268554688
2026-03-30,246.6300048828125,358.9599914550781,165.1699981689453,200.9499969482422,355.2799987792969,273.5,536.3800048828125,283.7699890136719,631.969970703125
2026-03-31,253.7899932861328,370.1700134277344,174.39999389648438,208.27000427246094,371.75,287.55999755859375,572.1300048828125,294.1600036621094,650.3400268554688
2026-04-01,255.6300048828125,369.3699951171875,175.75,210.57000732421875,381.260009765625,297.3900146484375,579.22998046875,295.3800048828125,655.239990234375
